Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0.9295,31.1907464275477,7.58240519305001,23.6311562642049,428.150878551018,40.733255093911,14.268581458962,B-C
26.71,0.0009484,0.93,31.1907459103222,7.58240506499109,23.6311558748036,428.150878551802,49.0631433856178,14.3560637746768,B-C
26.71,0.0009484,0.9305,31.1907458122778,7.58240516605147,23.6311556730367,428.150878551757,47.5387995212272,14.4595187933235,B-C
26.71,0.0009484,0.931,31.1907456200713,7.58240498954681,23.6311556602468,428.15087855181,45.8616196614527,14.5488243710401,B-C
26.71,0.0009484,0.9315,31.1907454313232,7.58240497609845,23.6311554841725,428.150878551964,44.3779581538564,14.6357808179353,B-C
26.71,0.0009484,0.932,31.1907454654896,7.58240496550339,23.6311555288979,428.15087855195,34.5388881878689,14.6910286916152,B-C
26.71,0.0009484,0.9325,31.1907452577725,7.58240482647712,23.6311554611402,428.150878552198,31.3064501573504,14.7289944167152,B-C
26.71,0.0009484,0.933,31.1907456286703,7.58240514508914,23.6311555043838,428.150878551724,19.1305602759629,14.729201360893,B-C
26.71,0.0009484,0.9335,31.1907454956319,7.5824049355789,23.6311555815997,428.150878551976,13.5154218845979,14.7032773905793,B-C
26.71,0.0009484,0.934,31.190745796336,7.5824054337336,23.6311553716791,428.150878551452,6.79232728479774,14.6458569046638,B-C
26.71,0.0009484,0.9345,31.1907458159073,7.58240543306065,23.631155391317,428.150878551492,-0.724664980482392,14.5692742451261,B-C
26.71,0.0009484,0.935,31.1907458338498,7.58240582118771,23.6311550117402,428.150878551019,-0.332545838348039,14.4730666358057,B-C
26.71,0.0009484,0.9355,31.1907459095858,7.58240608765719,23.6311548129692,428.150878684016,-4.51937237378604,14.3786367140721,B-C
26.71,0.0009484,0.936,31.1907457524268,7.58240630453406,23.6311544317689,428.150878767641,0.787847627766499,14.2800869180049,B-C
26.71,0.0009484,0.9365,31.1907456916396,7.58240664061433,23.631154029951,428.150878897171,3.81010150608961,14.2040894701798,B-C
26.71,0.0009484,0.937,31.1907455050369,7.5824067441712,23.6311537353132,428.150878896919,9.79457241705447,14.1392442418183,B-C
26.71,0.0009484,0.9375,31.1907453267599,7.58240711922177,23.6311531744653,428.150878896387,20.1016537122696,14.111897667382,B-C
26.71,0.0009484,0.938,31.1907452390622,7.58240716490925,23.6311530412938,428.150878640992,23.9152643478831,14.1024692071196,B-C
26.71,0.0009484,0.9385,31.1907449218753,7.58240738754504,23.6311524949884,428.150878641039,36.8883820018943,14.1364593384068,B-C
26.71,0.0009484,0.939,31.1907448030223,7.58240743183587,23.6311523312758,428.150878641322,37.1551309620789,14.1849662847919,B-C
