Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0,0,0,0,0,0,16.4493406684823,A-C
26.71,0.0009484,0.0005,0,0,0,0,-0.0093869385039334,16.3314076313898,A-C
26.71,0.0009484,0.001,0,0,0,0,0.218157056687503,16.2155073297907,A-C
26.71,0.0009484,0.0015,0,0,0,0,-0.0489961331552808,16.101499048976,A-C
26.71,0.0009484,0.002,0,0,0,0,-0.0712116924075532,15.9883873899918,A-C
26.71,0.0009484,0.0025,0,0,0,0,-0.276051889008807,15.8766930397225,A-C
26.71,0.0009484,0.003,0,0,0,0,-2.12043146447376,15.7624277097752,A-C
26.71,0.0009484,0.0035,0,0,0,0,-1.47387145111655,15.6474090040566,A-C
26.71,0.0009484,0.004,0,0,0,0,-5.51148986097218,15.525395445648,A-C
26.71,0.0009484,0.0045,0,0,0,0,-5.10372349393853,15.3997662366779,A-C
26.71,0.0009484,0.005,0,0,0,0,-9.76184004675268,15.263840034092,A-C
26.71,0.0009484,0.0055,0,0,0,0,-12.1443371562867,15.1195617815167,A-C
26.71,0.0009484,0.006,0,0,0,0,-14.4704954886203,14.9641132702594,A-C
26.71,0.0009484,0.0065,0,0,0,0,-21.6877370189325,14.7962856054342,A-C
26.71,0.0009484,0.007,0,0,0,0,-19.6570254048646,14.6144899019759,A-C
26.71,0.0009484,0.0075,0,0,0,0,-30.8389267897266,14.4254819657632,A-C
26.71,0.0009484,0.008,0,0,0,0,-28.1262146506417,14.2168497979339,A-C
26.71,0.0009484,0.0085,0,0,0,0,-36.4502767301915,14.009540532249,A-C
26.71,0.0009484,0.009,0,0,0,0,-35.8172999778879,13.7810498524003,A-C
26.71,0.0009484,0.0095,0,0,0,0,-37.3610827209109,13.5589614938559,A-C
26.71,0.0009484,0.01,0,0,0,0,-42.1410965193504,13.3195675726729,A-C
26.71,0.0009484,0.0105,0,0,0,0,-35.0991469666939,13.092237354042,A-C
26.71,0.0009484,0.011,0,0,0,0,-41.9564339782314,12.852246432311,A-C
26.71,0.0009484,0.0115,0,0,0,0,-32.4158597258957,12.6325203167803,A-C
26.71,0.0009484,0.012,0,0,0,0,-38.172631904545,12.4059306971554,A-C
26.71,0.0009484,0.0125,0,0,0,0,-30.883904819935,12.2040651225391,A-C
26.71,0.0009484,0.013,0,0,0,0,-30.5226943092585,12.0037195658182,A-C
26.71,0.0009484,0.0135,0,0,0,0,-29.4103980291621,11.8298798678816,A-C
26.71,0.0009484,0.014,0,0,0,0,-20.3670121318572,11.6621630286061,A-C
26.71,0.0009484,0.0145,0,0,0,0,-24.8892124453931,11.5285431020079,A-C
26.71,0.0009484,0.015,0,0,0,0,-10.239771106541,11.399402524874,A-C
26.71,0.0009484,0.0155,0,0,0,0,-14.7049907705603,11.311715574148,A-C
